"id","source","pmid","doi","title","authorString","journalTitle","pubYear","journalIssn","pageInfo","pubType","isOpenAccess","inEPMC","inPMC","hasPDF","hasBook","hasSuppl","citedByCount","hasReferences","hasTextMinedTerms","hasDbCrossReferences","hasLabsLinks","hasTMAccessionNumbers","firstIndexDate","firstPublicationDate","issue","journalVolume","pmcid","versionNumber","fullTextIdList.fullTextId","bookOrReportDetails.publisher","bookOrReportDetails.yearOfPublication","tmAccessionTypeList.accessionType","dbCrossReferenceList.dbName","bookid","bookOrReportDetails.comprisingTitle","bookOrReportDetails.seriesName"
"42061178","MED","42061178","10.1016/j.amjoto.2026.104847","Construction and validation of machine learning models combining clinical data and radiological characteristics for early identification of reoperations for deep neck infection.","Chen SL, Li TA, Chin SC, Ho CY, Hu CY, Wang YC, Chen KT.","Am J Otolaryngol","2026","0196-0709; 1532-818x; ","104847","journal article","N","N","N","N","N","N",0,"N","Y","N","N","N","2026-05-02","2026-04-23","4","47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42024458","MED","42024458","10.1172/jci.insight.199226","Macrophage signaling associates with fibrogenic program activation in periductal fibroblasts in pediatric primary sclerosing cholangitis.","Wang Y, Adeleke D, Xie X, Yang ZF, Wang X, Loi G, Yang Vom Hofe A, Singh M, Malik A, Kudira R, Castro-Rojas C, Pfuhler L, Alquraish M, Sylvestre P, Dillman JR, Trout AT, Miraldi ER, Miethke AG.","JCI Insight","2026","2379-3708","e199226","journal article","N","N","N","N","N","N",0,"N","Y","N","Y","N","2026-04-23","2026-04-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41772313","MED","41772313","10.1007/s00604-026-07955-2","Integrated on-site detection of Fusarium temperatum based on a droplet digital CRISPR-based platform.","Li Y, Ye Z, Zhao C, Tan Y, Chen J, Wu Z, Zhang Y, Guo H, Cheng Y, Wang R, Wang J, Wang D.","Mikrochim Acta","2026","0026-3672; 1436-5073; ","206","journal article","N","N","N","N","N","N",0,"Y","N","N","N","N","2026-03-03","2026-03-02","3","193",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42001199","MED","42001199","10.1186/s40795-026-01314-3","Protein nutrition in the ICU: a Delphi exercise to highlight knowledge and opinions of different professional groups involved in patient critical care.","Mohamed MA, Phillips BE, Williams JP.","BMC Nutr","2026","2055-0928",NA,"journal article","N","N","N","N","N","N",0,"N","N","N","Y","N","2026-04-20","2026-04-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42168333","MED","42168333","10.1038/s41598-026-49275-8","Enhanced proteolytic stability and distinct mechanisms of a D-amino acid-modified antimicrobial peptide against Pseudomonas aeruginosa.","Khlaychinda S, Suriya U, Roytrakul S, Aunpad R.","Sci Rep","2026","2045-2322",NA,"journal article","N","N","N","N","N","N",0,"N","N","N","N","N","2026-05-22","2026-05-21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41771082","MED","41771082","10.1093/ejhf/xuag036","Coexistence of atrial fibrillation and metabolic dysfunction-associated steatotic liver disease as a high-risk overlap for incident heart failure in older adults.","Lee J, Cheon S, Kang ES, Song J, Kim HJ, Kwak T, Kong S, Park JH, Kang M, Jang S, Kim Y, Choi J, Lee H, Khil J, Jeong S.","Eur J Heart Fail","2026","1388-9842; 1879-0844; ","260-268","journal article","N","N","N","N","N","N",0,"N","Y","N","Y","N","2026-03-02","2026-05-01","2","28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42176556","MED","42176556","10.1016/j.ejrad.2026.112962","Generating synthetic CT from MR images for radiation-free computer-assisted quantification of hip morphology.","Ye K, Sun W, Zheng G.","Eur J Radiol","2026","0720-048x; 1872-7727; ","112962","journal article","N","N","N","N","N","N",0,"N","Y","N","N","N","2026-05-24","2026-05-21",NA,"202",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41980720","MED","41980720","10.1098/rsob.250387","Mechanical bone loading effects on morphology and mechanobiology in the coronal suture of Crouzon mice.","Steacy M, Didziokas M, Qiu T, Chathuranga DS, Liang C, Alazmani A, Moulding D, Gardner O, Moazen M, Pauws E.","Open Biol","2026","2046-2441","250387","journal article","N","N","N","N","N","N",0,"Y","N","N","Y","N","2026-04-15","2026-04-01","4","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42015296","MED","42015296","10.1186/s13102-026-01671-3","Strategies for promoting exercise adherence within a cancer exercise recovery program: a qualitative case study.","Huynh N, Cruz N, Torney C, Ruggieri R, Chang P, Asher A, Shirazipour CH.","BMC Sports Sci Med Rehabil","2026","2052-1847",NA,"journal article","N","N","N","N","N","N",0,"N","N","N","N","N","2026-04-22","2026-04-21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41764804","MED","41764804","10.1016/j.ejmech.2026.118722","Design and synthesis of c-Met/PARP dual-target inhibitors for the treatment of BRCA wild-type TNBC.","Liu F, Huang Q, Guo Y, Yang S, Sang F, Liu F, Lu S, Wu L, Niu Z, Zhang X, Xiao B, Shi Z, Fan T, Jiang Y.","Eur J Med Chem","2026","0223-5234; 1768-3254; ","118722","journal article","N","N","N","N","N","N",0,"Y","N","N","N","N","2026-03-02","2026-02-24",NA,"308",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41792021","MED","41792021","10.1016/j.ard.2026.02.003","Progression from at-risk state to clinical and severe systemic lupus erythematosus involves molecular dysregulations potentially reversible by biologics: implications for early diagnosis and treatment.","Papanikolaou S, Emmanouilidou E, Adamichou C, Kalogiannaki E, Nikolopoulos D, Fredi M, Carter LM, Tani C, Kapsala N, Repa A, Malissovas N, Garantziotis P, Avgoustidis N, Nikoleri D, Banos A, Vatsellas G, Sidiropoulos P, Konstantopoulos D, Boumpas D, Vital EM, Andreoli L, Mosca M, Inês L, Nikolaou C, Bertsias G.","Ann Rheum Dis","2026","0003-4967; 1468-2060; ","S0003-4967(26)00078-6","journal article","N","N","N","N","N","N",0,"N","Y","N","N","N","2026-03-07","2026-03-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42154569","MED","42154569","10.3138/jvme-2025-0052","Impact of Adaptive Case-Based Learning on Clinical Reasoning Confidence in Pre-Clinical Veterinary Students.","Ritter NL, Heseltine JC.","J Vet Med Educ","2026","0748-321x","e20250052","journal article","N","N","N","N","N","N",0,"N","N","N","N","N","2026-05-19","2026-05-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42190311","MED","42190311","10.1016/j.hrtlng.2026.102851","Survival prediction modeling for 1-year mortality in patients with ST elevation myocardial infarction (STEMI) undergoing primary percutaneous coronary intervention (PPCI).","Razavi SR, Shah AH, Moussavi Z.","Heart Lung","2026","0147-9563; 1527-3288; ","102851","journal article","N","N","N","N","N","N",0,"N","N","N","N","N","2026-05-28","2026-05-26",NA,"79",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42046071","MED","42046071","10.1186/s12931-026-03680-9","CB2 receptor agonist JWH133 attenuates hyperoxia-induced acute lung injury by inhibiting ferroptosis via GPX4 upregulation.","Chu SJ, Liao WI, Pao HP, Wu SY, Tang SE.","Respir Res","2026","1465-9921; 1465-993x; ",NA,"journal article","N","N","N","N","N","N",0,"N","N","N","N","N","2026-04-28","2026-04-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42168569","MED","42168569","10.1038/s41598-026-54510-3","A global survey of systems biology-based predictions of gene-rare disease associations to enhance new diagnoses.","Benítez Y, Uría-Regojo G, Mínguez P.","Sci Rep","2026","2045-2322",NA,"journal article","N","N","N","N","N","N",0,"N","N","N","N","N","2026-05-22","2026-05-21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41746297","MED","41746297","10.1115/1.4071213","The Effects of Walking Speed on Three-Dimensional Foot Rigidity and Multisegment Coordination.","Spencer MN, Smith RE, Patel S, Kashefsky H, Takahashi KZ, Franz JR.","J Biomech Eng","2026","0148-0731; 1528-8951; ","061001","journal article","N","N","N","N","N","N",0,"N","N","N","N","N","2026-02-26","2026-06-01","6","148",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41171684","MED","41171684","10.1109/tbme.2025.3627465","High Sensitivity Sensor Based on Bound State in the Continuum in Detection for Cancer Cells.","Cao Y, Shen L, Liu H, Ge W, Huang W, Zhang Y, Chen J, Huang P, Hou D, Zhang G.","IEEE Trans Biomed Eng","2026","0018-9294; 1558-2531; ","2237-2244","journal article","N","N","N","N","N","N",0,"Y","Y","N","N","N","2025-11-01","2026-06-01","6","73",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41708937","MED","41708937","10.1038/s41551-026-01620-y","Shape-conformal porous frameworks for full coverage of neural organoids and high-resolution electrophysiology.","Liu N, Shiravi S, Jin T, Liu J, Zhu Z, Li J, Cheung I, Zhang H, Wang Y, Li Q, Xu Z, Zeng L, Quezada MJ, Villalobos A, Samei Y, Khanna S, Bao S, Wu M, Liang S, Cheng X, Lv Z, Maeng WY, Zhang Y, Luan H, Boppart SA, Huang Y, Zhang Y, Franz CK, Finan JD, Rogers JA.","Nat Biomed Eng","2026","2157-846x",NA,"journal article","N","N","N","N","N","N",0,"Y","Y","N","Y","N","2026-02-20","2026-02-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41672871","MED","41672871","10.1016/j.acra.2026.01.041","The Lifecycle and Role of Faculty-Trainee Relationships in Physician Development and Wellness: A Framework Grounded in the AAMC Faculty-Resident Compact.","Retrouvey M, Snyder EJ, Burgan CM, Chetlen A, Butler R, Reichman M, Averill S.","Acad Radiol","2026","1076-6332; 1878-4046; ","1197-1204","journal article","N","N","N","N","N","N",0,"N","N","N","N","N","2026-02-12","2026-02-10","4","33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42128565","MED","42128565","10.1016/j.aca.2026.345576","Multi-compartmental Ni-MOF@C microcapsules for enhanced electrochemical detection of paracetamol and levofloxacin.","Hao R, Xie W, Tian D, Wang Y, Zhang P, Zhao Z, Gao X, Li CZ, Lu W.","Anal Chim Acta","2026","0003-2670; 1873-4324; ","345576","journal article","N","N","N","N","N","N",0,"N","Y","N","N","N","2026-05-15","2026-04-22",NA,"1408",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41665210","MED","41665210","10.1039/d5tb02229k","SERS active silk silver films as a platform for osteogenic biomarker detection.","Tiwari N, Kaur M, Das R, Kumar N, Singh N.","J Mater Chem B","2026","2050-750x; 2050-7518; ","2843-2856","journal article","N","N","N","N","N","N",0,"Y","Y","N","Y","N","2026-02-10","2026-03-05","9","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41856867","MED","41856867","10.1016/j.molmed.2026.01.005","Decoding atopic dermatitis: pathophysiology, clinical diagnosis, and treatments.","Subramanian G, Lam WJ, Tham EH, Chandran NS, Sampath P.","Trends Mol Med","2026","1471-4914; 1471-499x; ","416-417","journal article","N","N","N","N","N","N",0,"Y","N","N","Y","N","2026-03-20","2026-03-19","4","32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41956812","MED","41956812","10.1136/jme-2026-111846","&lt;i&gt;Kotodama&lt;/i&gt; (): the spirit of words in medicine in Japan.","Takahashi S, Ando K.","J Med Ethics","2026","0306-6800; 1473-4257; ","jme-2026-111846","journal article","N","N","N","N","N","N",0,"N","N","N","Y","N","2026-04-10","2026-04-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41874171","MED","41874171","10.1128/spectrum.03467-25","Non-viable &lt;i&gt;Aspergillus fumigatus&lt;/i&gt; promotes chronic inflammation and angiogenesis in a murine fungus ball model.","Hamashima R, Tashiro M, Nakano Y, Shirahige T, Namie H, Yano H, Ito Y, Yoshida M, Hirayama T, Takeda K, Iwanaga N, Kakiuchi S, Nishi K, Liu H, Takazono T, Tanaka T, Watanabe A, Komohara Y, Furumoto A, Yanagihara K, Mukae H, Filler SG, Takayama K, Izumikawa K.","Microbiol Spectr","2026","2165-0497","e0346725","journal article","N","N","N","N","N","N",0,"Y","Y","N","N","N","2026-03-24","2026-03-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41979915","MED","41979915","10.1080/09273948.2026.2647163","Phenotype of Tear Leukocytes in Seasonal Ocular Allergy and Their Potential Impacts on Ocular Surface Inflammation.","Jin Y, Jones L, Gorbet M.","Ocul Immunol Inflamm","2026","0927-3948; 1744-5078; ","785-791","journal article","N","N","N","N","N","N",0,"Y","Y","N","Y","N","2026-04-14","2026-04-14","4","34",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42133573","MED","42133573","10.1093/mrcr/rxag034","Osteochondral reconstruction of the first metatarsophalangeal joint in rheumatoid arthritis using autograft harvested during a modified Lapidus procedure: a case report.","Moriwaki D, Nakasa T, Ikuta Y, Ishibashi S, Sakurai S, Chujo T, Adachi N.","Mod Rheumatol Case Rep","2026","2472-5625","rxag034","journal article","N","N","N","N","N","N",0,"N","Y","N","N","N","2026-05-15","2026-05-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42133001","MED","42133001","10.1021/acsbiomaterials.5c01482","Codelivery Material System of Polymer Microfiber Structures for Synergistic Localized Therapy of Glioblastoma.","Han D, Slika H, Shahani A, Wolf ES, Eberhart CG, Brem H, Tyler B, Steckl AJ.","ACS Biomater Sci Eng","2026","2373-9878",NA,"journal article","N","N","N","N","N","N",0,"N","Y","N","N","N","2026-05-15","2026-05-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42111795","MED","42111795","10.18699/vjgb-26-33","Alembic: a framework for converting disparate biological data into structured resources.","Bezdvornykh IV, Yuditskiy KI, Cherkasov NA, Samsonova AA, Kanapin AA.","Vavilovskii Zhurnal Genet Selektsii","2026","2500-0462; 2500-3259; ","293-298","journal article","N","N","N","N","N","N",0,"N","N","N","N","N","2026-05-13","2026-04-01","2","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42143865","MED","42143865","10.1016/j.heares.2026.109673","Hyperacusis-inducing drug candidates.","Salvi R, Wang TC, Eddins A.","Hear Res","2026","0378-5955; 1878-5891; ","109673","journal article","N","N","N","N","N","N",0,"N","N","N","N","N","2026-05-19","2026-05-14",NA,"477",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42140538","MED","42140538","10.1016/j.pep.2026.106952","Recombinant indoleamine 2,3-dioxygenase as a reliable alternative to HRP with enhanced cumulative output in immunoassays.","Liu L, Ye S.","Protein Expr Purif","2026","1046-5928; 1096-0279; ","106952","journal article","N","N","N","N","N","N",0,"N","Y","N","N","N","2026-05-17","2026-05-14",NA,"242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42007398","MED","42007398","10.1136/bmjno-2025-001231","Predicting the outcome of specialist rehabilitation after non-traumatic subarachnoid haemorrhage: a multicentre cohort analysis from the UK Rehabilitation Outcomes Collaborative (UKROC) database.","Sandland A, Watve S, Baster K, Turner-Stokes L, Nair KPS.","BMJ Neurol Open","2026","2632-6140","e001231","journal article","N","N","N","N","N","N",0,"Y","Y","N","Y","N","2026-04-20","2026-04-09","1","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41955082","MED","41955082","10.1021/acs.inorgchem.6c00537","Size-Adaptive Macrocyclic Coordination of &lt;sup&gt;203&lt;/sup&gt;Pb, &lt;sup&gt;207&lt;/sup&gt;Bi, and &lt;sup&gt;133&lt;/sup&gt;Ba by py-Macrodipa and py&lt;sub&gt;2&lt;/sub&gt;-Macrodipa.","Lee KK, Kanagasundaram T, Gao Y, Wilson JJ.","Inorg Chem","2026","0020-1669; 1520-510x; ","8595-8610","journal article","N","N","N","N","N","N",0,"Y","Y","N","Y","N","2026-04-10","2026-04-09","15","65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41778744","MED","41778744","10.1021/acs.inorgchem.5c05512","Near-Infrared-Absorbing Donor-Acceptor Ru(II) Complexes as High-Performance Photothermal Agents for Cancer Therapy.","Huang J, Xu Z, Shi P, Pang T, Sun Y, Zhao J.","Inorg Chem","2026","0020-1669; 1520-510x; ","5489-5498","journal article","N","N","N","N","N","N",0,"Y","Y","N","Y","N","2026-03-04","2026-03-04","10","65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42187067","MED","42187067","10.1021/acsabm.6c00612","A Dual-Imaging Fluorescent and Iodinated Thermosensitive Hydrogel for Image-Guided Surgery of Pulmonary Nodules.","Back W, Kim K, Jun EB, Jang SY, Kim HK, Park JH.","ACS Appl Bio Mater","2026","2576-6422",NA,"journal article","N","N","N","N","N","N",0,"Y","Y","N","N","N","2026-05-26","2026-05-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41932631","MED","41932631","10.1016/j.ajo.2026.03.036","Unilateral Retinal Pigment Epithelium Dysgenesis-The Expanded Spectrum and New Insights From Multimodal Imaging.","Trinco A, Romano F, Matteucci M, Preziosa C, De Simone L, Cozzi M, Fung AT, Cimino L, Invernizzi A, Staurenghi G, Pellegrini M.","Am J Ophthalmol","2026","0002-9394; 1879-1891; ","249-260","journal article","N","N","N","N","N","N",0,"N","Y","N","Y","N","2026-04-05","2026-04-01",NA,"287",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41870549","MED","41870549","10.1007/s00259-026-07839-w","Intraprostatic PSMA PET/MRI parameters and clinical markers for ISUP prediction and postoperative biochemical recurrence in patients with primary prostate cancer.","Einspieler H, Nürnberger M, Spielvogel CP, Nics L, Baltzer PAT, Huebner N, Kramer G, Shariat SF, Grubmüller B, Hacker M, Rasul S.","Eur J Nucl Med Mol Imaging","2026","1619-7070; 1619-7089; ",NA,"journal article","N","N","N","N","N","N",0,"Y","N","N","Y","N","2026-03-23","2026-03-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42024053","MED","42024053","10.1016/j.neurom.2026.02.010","Intraoperative Laryngeal Muscle and Heart Rate Responses to Implanted Vagus Nerve Stimulation.","Turk KM, Mohsenian KJ, Peters JJ, Southwell DG, Grill WM, Pelot NA.","Neuromodulation","2026","1094-7159; 1525-1403; ","S1094-7159(26)00064-4","journal article","N","N","N","N","N","N",0,"N","Y","N","N","Y","2026-04-23","2026-04-22",NA,NA,NA,NA,NA,NA,NA,"nct",NA,NA,NA,NA
"41981093","MED","41981093","10.1038/s41598-026-48855-y","Quantitative model for imaging single fiber reflectance spectroscopy.","Zutphen RV, Leeuwen TGV, Attendu X.","Sci Rep","2026","2045-2322",NA,"journal article","N","N","N","N","N","N",0,"N","N","N","Y","N","2026-04-15","2026-04-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41793137","MED","41793137","10.1111/ggi.70435","Association Between End-of-Life Care Practice in Long-Term Care Facilities and Interprofessional Collaboration With External Facilities: A Questionnaire Survey.","Maeda K, Arima K, Mizukami S, Furugen R, Niri T, Kawashiri SY, Nagata Y.","Geriatr Gerontol Int","2026","1444-1586; 1447-0594; ","e70435","journal article","N","N","N","N","N","N",0,"Y","Y","N","Y","N","2026-03-07","2026-03-01","3","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42102530","MED","42102530","10.1016/j.psychres.2026.117211","Executive dysfunction in military PTSD with ecological sleep assessment: A cross-sectional study.","Sipahimalani G, Sauvet F, Quiquempoix M, Feingold D, Jacques C, Guillard M, Lahutte B, Chennaoui M, Saguin E.","Psychiatry Res","2026","0165-1781; 1872-7123; ","117211","journal article","N","N","N","N","N","N",0,"N","Y","N","N","N","2026-05-13","2026-04-30",NA,"362",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42069039","MED","42069039","10.1016/j.resuscitation.2026.111114","Prediction of shock-refractory ventricular fibrillation in patients with out-of-hospital cardiac arrest: external validation of an ECG-based approach.","Park JH, Coult J, Choi DH, Hong KJ, Song KJ, Rea TD, Sayre M, Shin SD.","Resuscitation","2026","0300-9572; 1873-1570; ","111114","journal article","N","N","N","N","N","N",0,"N","Y","N","N","N","2026-05-13","2026-04-30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42184649","MED","42184649","10.1016/j.cancergen.2026.05.002","Enhancing cell type annotation for cancer transcriptomics using retrieval-augmented generation.","Yang R, Le NQK, Chua MCH.","Cancer Genet","2026","2210-7762","7-16","journal article","N","N","N","N","N","N",0,"N","Y","N","N","N","2026-05-26","2026-05-20",NA,"306-307",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42191956","MED","42191956","10.1007/s00464-026-12903-5","Robotic versus laparoscopic one anastomosis gastric bypass (OAGB): a propensity score-matched comparative study of perioperative outcomes in 200 patients.","Musella M, Franzese A, Schiavone V, Avella P, D'Ambrosio A, Borrelli L, Bartolini C, D'Amato G.","Surg Endosc","2026","0930-2794; 1432-2218; ",NA,"journal article","N","N","N","N","N","N",0,"Y","N","N","N","N","2026-05-28","2026-05-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42191799","MED","42191799","10.1038/s41598-026-54264-y","Network analysis of serotonin CNVs shows biological convergence from genetic heterogeneity and discriminates between autism and developmental delay.","Santos A, Caramelo F, Barbosa Melo J, Castelo-Branco M.","Sci Rep","2026","2045-2322",NA,"journal article","N","N","N","N","N","N",0,"N","N","N","N","N","2026-05-28","2026-05-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42159803","MED","42159803","10.1007/s10544-026-00825-x","Automated blood group classification using a digital microfluidics chip and vision transformer-based image analysis.","Bukhari SS, Khan A, Khansa, Ullah H, Ansari SU, Jafry AT.","Biomed Microdevices","2026","1387-2176; 1572-8781; ","41","journal article","N","N","N","N","N","N",0,"Y","N","N","N","N","2026-05-21","2026-05-20","2","28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
